customer_id,plan_tier,base_mrr,signup_month_idx,industry,region,acquisition_channel,company_size_employees,has_csm,month_idx,tenure_months,current_mrr,status,logins_per_month,active_seats_pct,features_adopted,support_tickets,nps_score,avg_logins,avg_support_tickets,avg_nps,n_expansion_events,n_contraction_events,months_observed,churned,net_mrr_change_pct,expanded,health_class
CUST-11440,Enterprise,2626.35,8,Professional Services,Europe,Partner/Referral,319,True,23,16,3436.41,active,26,0.845,9,1,77,34.8125,0.25,79.3125,1,0,16,0,30.843566165971787,1,2
CUST-11441,Enterprise,5750.55,6,E-commerce,North America,Product-Led Trial,18,True,23,18,7574.67,active,14,0.544,7,1,78,18.444444444444443,1.6666666666666667,52.27777777777778,1,0,18,0,31.72079192425072,1,2
CUST-11442,Starter,142.74,13,Media,APAC,Outbound Sales,28,False,23,11,142.74,active,25,0.824,7,2,32,18.636363636363637,1.4545454545454546,56.81818181818182,0,0,11,0,0.0,0,1
CUST-11443,Starter,120.62,15,FinTech,Europe,Partner/Referral,28,False,20,6,120.62,churned,18,0.407,6,0,37,21.0,0.3333333333333333,59.0,0,0,6,1,0.0,0,0
CUST-11444,Starter,83.77,16,SaaS/Tech,APAC,Partner/Referral,40,False,18,3,83.77,churned,13,0.692,9,0,36,24.666666666666668,0.0,57.333333333333336,0,0,3,1,0.0,0,0
CUST-11445,Growth,226.89,16,FinTech,Europe,Paid Search,39,False,23,8,173.26,active,24,0.448,6,1,35,25.875,1.625,53.5,0,1,8,0,-23.637004715941647,0,1
CUST-11446,Growth,614.59,18,SaaS/Tech,Europe,Outbound Sales,204,False,19,2,614.59,churned,11,0.578,6,0,83,11.0,0.5,76.5,0,0,2,1,0.0,0,0
CUST-11447,Growth,575.93,11,SaaS/Tech,North America,Partner/Referral,7,True,23,13,751.03,active,43,0.989,8,2,68,31.76923076923077,2.3076923076923075,66.0,2,0,13,0,30.40300036462765,1,2
CUST-11448,Starter,51.01,8,Education,Europe,Inbound/Organic,69,False,13,6,51.01,churned,9,0.471,7,1,54,21.166666666666668,1.0,57.5,0,0,6,1,0.0,0,0
CUST-11449,Starter,127.19,2,Media,North America,Paid Search,58,False,22,21,127.19,churned,17,0.469,3,0,62,19.0,2.0,47.857142857142854,0,0,21,1,0.0,0,0
CUST-11450,Enterprise,6060.31,15,Professional Services,APAC,Product-Led Trial,31,True,23,9,6060.31,active,47,0.746,12,2,41,34.77777777777778,1.5555555555555556,73.33333333333333,0,0,9,0,0.0,0,1
CUST-11451,Starter,66.8,1,Manufacturing,LATAM,Product-Led Trial,26,False,23,23,57.4,active,4,0.43,5,6,63,12.304347826086957,5.739130434782608,36.56521739130435,0,1,23,0,-14.071856287425147,0,1
CUST-11452,Starter,130.28,17,Professional Services,Europe,Outbound Sales,42,False,19,3,130.28,churned,41,0.745,9,0,67,28.0,0.3333333333333333,68.0,0,0,3,1,0.0,0,0
CUST-11453,Growth,577.91,16,Healthcare,Europe,Inbound/Organic,16,False,23,8,577.91,active,24,0.522,6,0,51,21.125,0.0,53.125,0,0,8,0,0.0,0,1
CUST-11454,Growth,464.15,14,Healthcare,Europe,Partner/Referral,119,False,19,6,548.47,churned,25,0.44,8,3,70,25.666666666666668,3.1666666666666665,46.666666666666664,1,0,6,1,18.166540988904462,1,0
CUST-11455,Enterprise,2922.01,11,E-commerce,North America,Partner/Referral,39,True,23,13,2306.14,active,37,0.715,11,0,55,26.692307692307693,1.2307692307692308,74.38461538461539,1,1,13,0,-21.07692992152663,0,1
CUST-11456,Starter,157.93,8,FinTech,APAC,Outbound Sales,7,True,15,8,115.66,churned,14,0.329,4,2,48,15.0,0.75,36.125,0,1,8,1,-26.765022478313185,0,0
CUST-11457,Starter,189.28,1,Professional Services,Europe,Outbound Sales,62,False,9,9,189.28,churned,22,0.234,5,1,36,14.777777777777779,2.111111111111111,30.333333333333332,0,0,9,1,0.0,0,0
CUST-11458,Starter,94.64,15,SaaS/Tech,APAC,Outbound Sales,2,False,23,9,94.64,active,15,0.648,8,2,96,21.0,2.4444444444444446,46.44444444444444,0,0,9,0,0.0,0,1
CUST-11459,Growth,506.97,9,Healthcare,MEA,Product-Led Trial,11,False,16,8,506.97,churned,25,0.658,6,2,60,24.25,0.625,65.25,0,0,8,1,0.0,0,0
CUST-11460,Starter,136.64,16,E-commerce,Europe,Partner/Referral,146,False,16,1,136.64,churned,34,0.617,10,1,85,34.0,1.0,85.0,0,0,1,1,0.0,0,0
CUST-11461,Enterprise,5992.53,5,Professional Services,MEA,Outbound Sales,17,True,23,19,7708.43,active,18,0.672,5,3,45,22.68421052631579,1.631578947368421,56.68421052631579,1,0,19,0,28.633982641722287,1,2
CUST-11462,Growth,905.61,11,Manufacturing,Europe,Outbound Sales,31,False,23,13,905.61,active,29,0.777,9,1,35,27.615384615384617,1.1538461538461537,64.76923076923077,0,0,13,0,0.0,0,1
CUST-11463,Starter,159.77,10,Media,North America,Paid Search,124,False,23,14,159.77,active,34,0.708,7,0,93,28.071428571428573,0.7142857142857143,56.785714285714285,0,0,14,0,0.0,0,1
CUST-11464,Growth,925.52,11,Professional Services,LATAM,Paid Search,3,False,23,13,1175.47,active,24,0.348,5,1,41,16.615384615384617,1.4615384615384615,51.92307692307692,1,0,13,0,27.006439623130785,1,2
CUST-11465,Starter,107.41,7,Healthcare,Europe,Partner/Referral,11,True,7,1,107.41,churned,26,0.789,12,0,90,26.0,0.0,90.0,0,0,1,1,0.0,0,0
CUST-11466,Growth,537.78,20,SaaS/Tech,North America,Inbound/Organic,40,False,23,4,537.78,active,6,0.362,4,9,27,15.25,6.0,38.75,0,0,4,0,0.0,0,1
CUST-11467,Growth,482.69,1,Healthcare,North America,Inbound/Organic,3,False,23,23,482.69,active,37,0.926,11,2,96,37.91304347826087,1.3478260869565217,77.73913043478261,0,0,23,0,0.0,0,1
CUST-11468,Starter,101.57,5,E-commerce,Europe,Inbound/Organic,45,False,20,16,84.35,churned,12,0.557,7,0,74,11.1875,3.0625,49.125,0,1,16,1,-16.95382494831151,0,0
CUST-11469,Growth,941.01,13,Professional Services,Europe,Partner/Referral,33,False,23,11,941.01,active,23,0.582,6,2,78,22.454545454545453,2.727272727272727,52.27272727272727,0,0,11,0,0.0,0,1
CUST-11470,Starter,163.77,2,Education,APAC,Paid Search,12,False,6,5,163.77,churned,38,0.768,9,0,56,27.0,2.6,49.6,0,0,5,1,0.0,0,0
CUST-11471,Growth,246.0,2,Media,North America,Paid Search,40,False,13,12,246.0,churned,26,0.964,14,0,100,39.416666666666664,0.5833333333333334,91.58333333333333,0,0,12,1,0.0,0,0
CUST-11472,Starter,139.23,20,FinTech,MEA,Inbound/Organic,18,False,20,1,139.23,churned,26,0.721,8,1,34,26.0,1.0,34.0,0,0,1,1,0.0,0,0
CUST-11473,Growth,242.37,3,E-commerce,APAC,Paid Search,19,False,23,21,242.37,active,17,0.364,7,2,28,10.952380952380953,1.2857142857142858,36.904761904761905,0,0,21,0,0.0,0,1
CUST-11474,Growth,403.12,8,Healthcare,LATAM,Outbound Sales,18,False,23,16,538.76,active,39,0.718,14,0,60,30.25,1.5,73.4375,2,0,16,0,33.64754911688827,1,2
CUST-11475,Growth,396.55,6,SaaS/Tech,APAC,Product-Led Trial,32,False,23,18,549.02,active,27,0.775,6,1,68,32.0,0.3888888888888889,74.94444444444444,2,0,18,0,38.44912369184213,1,2
CUST-11476,Starter,160.83,8,SaaS/Tech,Europe,Inbound/Organic,27,False,23,16,194.1,active,19,0.659,9,3,53,24.6875,1.5625,59.6875,1,0,16,0,20.68643909718335,1,2
CUST-11477,Growth,515.93,17,Professional Services,Europe,Outbound Sales,37,False,23,7,515.93,active,18,0.548,6,1,55,18.714285714285715,1.5714285714285714,40.57142857142857,0,0,7,0,0.0,0,1
CUST-11478,Starter,168.06,19,Education,North America,Partner/Referral,8,False,23,5,168.06,active,9,0.518,7,2,41,14.0,2.4,44.4,0,0,5,0,0.0,0,1
CUST-11479,Starter,72.59,3,Healthcare,Europe,Outbound Sales,12,False,23,21,62.83,active,32,0.847,9,13,77,29.666666666666668,6.761904761904762,60.42857142857143,1,1,21,0,-13.445378151260512,0,1
CUST-11480,Starter,166.14,5,Education,North America,Outbound Sales,16,False,23,19,166.14,active,9,0.226,6,2,55,11.368421052631579,1.263157894736842,27.789473684210527,0,0,19,0,0.0,0,1
CUST-11481,Enterprise,7995.55,13,Healthcare,MEA,Outbound Sales,77,True,23,11,9948.58,active,10,0.636,4,3,77,21.272727272727273,1.8181818181818181,59.09090909090909,1,0,11,0,24.426462219609654,1,2
CUST-11482,Growth,564.3,6,Education,APAC,Outbound Sales,67,False,13,8,564.3,churned,28,0.606,6,0,41,23.375,0.625,51.5,0,0,8,1,0.0,0,0
CUST-11483,Growth,580.31,21,E-commerce,Europe,Outbound Sales,8,False,23,3,580.31,active,24,0.59,9,0,44,25.333333333333332,1.0,47.666666666666664,0,0,3,0,0.0,0,1
CUST-11484,Enterprise,6700.93,1,Manufacturing,North America,Product-Led Trial,6,True,23,23,8611.49,active,43,0.775,10,1,88,38.608695652173914,1.0,89.91304347826087,2,0,23,0,28.51186327867922,1,2
CUST-11485,Starter,118.15,4,SaaS/Tech,North America,Outbound Sales,33,False,23,20,136.39,active,36,0.724,14,2,76,30.65,1.05,75.25,1,0,20,0,15.438002539145138,1,2
CUST-11486,Starter,103.08,6,Healthcare,Europe,Paid Search,79,False,23,18,103.08,active,40,1.0,8,1,88,34.22222222222222,1.0555555555555556,79.61111111111111,0,0,18,0,0.0,0,1
CUST-11487,Starter,118.27,16,Manufacturing,North America,Outbound Sales,37,False,23,8,118.27,active,7,0.521,6,2,47,22.125,0.75,57.375,0,0,8,0,0.0,0,1
CUST-11488,Growth,797.44,6,Education,Europe,Product-Led Trial,4,False,18,13,797.44,churned,23,0.166,5,0,27,14.538461538461538,2.3076923076923075,35.23076923076923,0,0,13,1,0.0,0,0
CUST-11489,Starter,84.32,4,Healthcare,Europe,Paid Search,78,False,5,2,84.32,churned,33,0.639,11,3,48,27.5,2.0,48.5,0,0,2,1,0.0,0,0
CUST-11490,Growth,438.14,16,FinTech,North America,Inbound/Organic,11,False,21,6,438.14,churned,17,0.454,8,1,37,24.333333333333332,0.8333333333333334,50.0,0,0,6,1,0.0,0,0
CUST-11491,Growth,904.49,20,Media,North America,Inbound/Organic,25,False,23,4,904.49,active,28,0.608,6,0,93,20.5,0.5,84.0,0,0,4,0,0.0,0,1
CUST-11492,Starter,115.37,6,SaaS/Tech,Europe,Inbound/Organic,153,False,7,2,115.37,churned,12,0.296,3,1,71,18.5,1.0,59.0,0,0,2,1,0.0,0,0
CUST-11493,Growth,742.44,5,FinTech,Europe,Paid Search,34,False,17,13,742.44,churned,34,0.707,6,0,51,19.307692307692307,0.23076923076923078,41.92307692307692,0,0,13,1,0.0,0,0
CUST-11494,Starter,156.11,20,Manufacturing,APAC,Paid Search,28,False,23,4,175.61,active,24,0.864,10,0,100,32.5,0.75,86.25,1,0,4,0,12.491192108128882,1,2
CUST-11495,Starter,62.55,22,Education,APAC,Partner/Referral,12,False,23,2,62.55,active,30,0.872,9,4,51,29.0,4.5,47.5,0,0,2,0,0.0,0,1
CUST-11496,Growth,813.06,0,E-commerce,Europe,Product-Led Trial,15,False,19,20,965.52,churned,40,0.82,9,1,100,34.95,0.95,87.35,1,0,20,1,18.751383661722386,1,0
CUST-11497,Starter,109.28,22,Healthcare,Europe,Partner/Referral,55,False,23,2,109.28,active,39,1.0,8,0,51,35.0,0.0,67.5,0,0,2,0,0.0,0,1
CUST-11498,Starter,177.74,17,FinTech,North America,Paid Search,25,False,23,7,177.74,active,8,0.603,9,2,91,17.857142857142858,1.7142857142857142,48.714285714285715,0,0,7,0,0.0,0,1
CUST-11499,Growth,634.61,12,Media,North America,Paid Search,53,False,23,12,634.61,active,11,0.251,1,0,73,13.666666666666666,1.3333333333333333,33.5,0,0,12,0,0.0,0,1
CUST-11500,Growth,353.4,3,Education,North America,Outbound Sales,28,False,23,21,514.86,active,29,0.597,5,5,77,28.047619047619047,2.0952380952380953,65.85714285714286,2,0,21,0,45.68760611205434,1,2
CUST-11501,Enterprise,4305.97,16,FinTech,Europe,Paid Search,20,True,23,8,4305.97,active,24,0.828,8,1,56,28.25,1.75,72.625,0,0,8,0,0.0,0,1
CUST-11502,Starter,97.15,2,FinTech,LATAM,Partner/Referral,6,False,4,3,97.15,churned,26,0.998,5,2,66,29.0,2.3333333333333335,70.33333333333333,0,0,3,1,0.0,0,0
CUST-11503,Enterprise,5901.32,19,FinTech,North America,Partner/Referral,168,True,23,5,5901.32,active,34,0.899,13,2,83,32.8,0.6,80.0,0,0,5,0,0.0,0,1
CUST-11504,Growth,368.29,8,Manufacturing,North America,Paid Search,5,False,23,16,368.29,active,20,0.675,4,0,44,25.8125,0.5625,64.8125,0,0,16,0,0.0,0,1
CUST-11505,Enterprise,6238.23,15,Professional Services,Europe,Outbound Sales,15,True,23,9,5960.69,active,16,0.338,3,1,32,19.22222222222222,0.3333333333333333,51.77777777777778,1,1,9,0,-4.449018391434749,0,1
CUST-11506,Starter,101.24,10,FinTech,Europe,Partner/Referral,14,False,23,14,101.24,active,2,0.377,4,0,23,19.714285714285715,0.42857142857142855,53.857142857142854,0,0,14,0,0.0,0,1
CUST-11507,Growth,921.32,14,Professional Services,Europe,Partner/Referral,7,False,23,10,921.32,active,1,0.21,3,2,15,9.5,1.0,32.0,0,0,10,0,0.0,0,1
CUST-11508,Growth,793.22,4,Media,North America,Partner/Referral,22,False,23,20,528.15,active,12,0.243,2,0,23,13.1,0.35,34.8,0,3,20,0,-33.41695872519605,0,1
CUST-11509,Growth,412.17,0,E-commerce,LATAM,Inbound/Organic,45,False,14,15,464.77,churned,31,0.926,9,0,78,32.93333333333333,0.4,76.33333333333333,1,0,15,1,12.761724531140054,1,0
CUST-11510,Starter,60.12,8,FinTech,APAC,Paid Search,23,False,14,7,56.01,churned,19,0.475,8,5,54,19.857142857142858,3.7142857142857144,59.0,0,1,7,1,-6.83632734530938,0,0
CUST-11511,Starter,183.21,4,Professional Services,LATAM,Partner/Referral,30,False,21,18,146.52,churned,42,0.709,7,0,58,26.666666666666668,0.5,61.166666666666664,0,1,18,1,-20.026199443261827,0,0
CUST-11512,Starter,158.6,13,E-commerce,APAC,Inbound/Organic,20,False,13,1,158.6,churned,9,0.472,6,1,52,9.0,1.0,52.0,0,0,1,1,0.0,0,0
CUST-11513,Starter,49.51,21,SaaS/Tech,Europe,Inbound/Organic,74,False,23,3,49.51,active,32,0.442,5,1,60,29.333333333333332,2.0,68.0,0,0,3,0,0.0,0,1
CUST-11514,Starter,76.23,10,Media,APAC,Outbound Sales,46,False,22,13,58.94,churned,26,0.63,5,5,93,21.615384615384617,2.076923076923077,59.0,0,1,13,1,-22.681359044995418,0,0
CUST-11515,Growth,211.88,12,Professional Services,North America,Inbound/Organic,166,False,23,12,211.88,active,24,0.451,4,1,52,21.416666666666668,1.0,51.083333333333336,0,0,12,0,0.0,0,1
CUST-11516,Starter,117.39,16,Education,APAC,Partner/Referral,17,False,23,8,117.39,active,3,0.333,5,3,67,19.0,0.625,48.375,0,0,8,0,0.0,0,1
CUST-11517,Starter,181.41,20,Media,MEA,Partner/Referral,28,False,23,4,181.41,active,11,0.659,6,0,40,17.25,0.25,55.0,0,0,4,0,0.0,0,1
CUST-11518,Starter,68.95,3,E-commerce,North America,Inbound/Organic,171,False,23,21,82.75,active,33,0.695,10,1,67,34.142857142857146,1.0952380952380953,81.47619047619048,2,0,21,0,20.014503263234225,1,2
CUST-11519,Growth,292.83,14,Professional Services,North America,Paid Search,96,False,23,10,292.83,active,43,0.9,11,3,79,30.5,1.0,66.6,0,0,10,0,0.0,0,1
CUST-11520,Enterprise,1262.89,13,SaaS/Tech,North America,Paid Search,7,True,23,11,1589.44,active,31,0.895,14,0,76,31.90909090909091,1.0909090909090908,77.27272727272727,1,0,11,0,25.857358914869856,1,2
CUST-11521,Growth,909.37,1,Education,North America,Inbound/Organic,54,False,23,23,737.05,active,21,0.34,8,0,57,24.17391304347826,2.4782608695652173,56.0,0,2,23,0,-18.94938253956036,0,1
CUST-11522,Growth,490.96,4,E-commerce,APAC,Outbound Sales,38,False,23,20,490.96,active,20,0.301,1,0,55,18.7,2.05,47.2,0,0,20,0,0.0,0,1
CUST-11523,Growth,315.94,16,Education,North America,Outbound Sales,35,False,23,8,315.94,active,31,0.608,7,1,50,18.625,2.375,50.75,0,0,8,0,0.0,0,1
CUST-11524,Starter,128.0,7,Healthcare,North America,Partner/Referral,20,True,20,14,128.0,churned,15,0.313,2,2,39,16.285714285714285,3.0,52.92857142857143,0,0,14,1,0.0,0,0
CUST-11525,Starter,139.93,9,FinTech,Europe,Inbound/Organic,80,False,19,11,139.93,churned,37,0.698,13,1,100,39.90909090909091,0.7272727272727273,78.18181818181819,0,0,11,1,0.0,0,0
CUST-11526,Starter,91.5,18,Education,North America,Product-Led Trial,147,False,23,6,91.5,active,7,0.394,2,0,48,23.0,0.6666666666666666,47.333333333333336,0,0,6,0,0.0,0,1
CUST-11527,Growth,703.99,0,Education,North America,Paid Search,10,False,23,24,522.24,active,22,0.274,3,1,-9,5.666666666666667,0.8333333333333334,15.0,0,1,24,0,-25.81712808420574,0,1
CUST-11528,Enterprise,4470.14,4,Education,North America,Outbound Sales,77,True,23,20,6092.88,active,24,0.627,8,0,61,23.75,0.85,56.75,2,0,20,0,36.30177130917599,1,2
CUST-11529,Growth,361.77,1,Media,Europe,Inbound/Organic,9,False,23,23,585.32,active,43,0.81,10,2,80,36.08695652173913,0.6956521739130435,85.69565217391305,3,1,23,0,61.793404649362884,1,2
CUST-11530,Growth,267.95,13,SaaS/Tech,North America,Product-Led Trial,25,False,23,11,460.66,active,4,0.376,2,2,61,16.454545454545453,2.3636363636363638,39.45454545454545,2,0,11,0,71.92013435342416,1,2
CUST-11531,Starter,155.09,0,Education,North America,Paid Search,85,False,1,2,155.09,churned,23,0.703,2,3,66,21.5,2.0,57.0,0,0,2,1,0.0,0,0
CUST-11532,Starter,163.55,16,Manufacturing,North America,Outbound Sales,18,False,17,2,163.55,churned,39,1.0,13,1,61,44.5,0.5,73.0,0,0,2,1,0.0,0,0
CUST-11533,Growth,676.15,4,Healthcare,APAC,Outbound Sales,14,False,23,20,535.64,active,21,0.162,3,4,10,7.95,4.85,25.05,0,1,20,0,-20.78089181394661,0,1
CUST-11534,Starter,191.33,2,Professional Services,APAC,Partner/Referral,9,False,2,1,191.33,churned,16,0.621,8,1,86,16.0,1.0,86.0,0,0,1,1,0.0,0,0
CUST-11535,Starter,171.49,5,SaaS/Tech,North America,Outbound Sales,37,False,23,19,207.53,active,49,1.0,8,2,60,36.21052631578947,0.8421052631578947,75.3157894736842,1,0,19,0,21.015802670709657,1,2
CUST-11536,Starter,194.39,20,Professional Services,North America,Product-Led Trial,115,True,23,4,226.83,active,19,0.777,11,0,46,30.5,0.5,64.0,1,0,4,0,16.688101239775722,1,2
CUST-11537,Growth,518.17,14,FinTech,North America,Inbound/Organic,31,False,23,10,518.17,active,23,0.363,3,1,35,16.3,1.0,49.4,0,0,10,0,0.0,0,1
CUST-11538,Growth,639.48,21,FinTech,North America,Paid Search,22,False,23,3,639.48,active,17,0.776,6,1,58,33.0,0.3333333333333333,53.0,0,0,3,0,0.0,0,1
CUST-11539,Starter,116.39,10,Education,APAC,Partner/Referral,188,False,23,14,116.39,active,38,0.862,12,1,58,21.928571428571427,1.7142857142857142,59.357142857142854,0,0,14,0,0.0,0,1
CUST-11540,Growth,958.68,16,FinTech,North America,Inbound/Organic,101,False,23,8,958.68,active,25,0.441,8,0,51,24.625,0.125,43.625,0,0,8,0,0.0,0,1
CUST-11541,Starter,145.86,15,E-commerce,North America,Inbound/Organic,18,False,23,9,145.86,active,43,0.752,14,0,74,33.44444444444444,0.2222222222222222,79.55555555555556,0,0,9,0,0.0,0,1
CUST-11542,Growth,790.93,2,Healthcare,APAC,Outbound Sales,11,False,23,22,543.18,active,20,0.327,6,1,50,17.09090909090909,0.8636363636363636,50.36363636363637,0,2,22,0,-31.3238845409834,0,1
CUST-11543,Growth,610.41,11,Healthcare,North America,Partner/Referral,19,False,23,13,812.54,active,27,0.648,8,0,51,25.846153846153847,0.8461538461538461,65.61538461538461,1,0,13,0,33.1138087514949,1,2
CUST-11544,Growth,405.26,12,Manufacturing,APAC,Outbound Sales,99,False,23,12,405.26,active,17,0.664,10,2,72,23.916666666666668,3.0833333333333335,58.916666666666664,0,0,12,0,0.0,0,1
CUST-11545,Starter,81.39,18,Professional Services,North America,Inbound/Organic,4,False,23,6,81.39,active,23,0.574,4,0,24,20.333333333333332,0.5,56.166666666666664,0,0,6,0,0.0,0,1
CUST-11546,Growth,595.31,3,Education,North America,Product-Led Trial,14,True,23,21,873.81,active,37,0.761,12,1,72,30.80952380952381,0.8571428571428571,65.80952380952381,2,0,21,0,46.78234869227798,1,2
CUST-11547,Growth,361.77,17,Healthcare,North America,Paid Search,46,True,23,7,361.77,active,61,0.793,10,1,76,36.285714285714285,1.5714285714285714,69.42857142857143,0,0,7,0,0.0,0,1
CUST-11548,Starter,145.45,14,Media,MEA,Paid Search,24,False,23,10,187.66,active,43,1.0,11,0,100,35.9,0.3,79.6,1,0,10,0,29.02028188380888,1,2
CUST-11549,Starter,187.48,0,Manufacturing,North America,Partner/Referral,18,False,23,24,180.85,active,33,0.972,10,0,93,36.666666666666664,1.5416666666666667,83.04166666666667,1,1,24,0,-3.536377213569445,0,1
CUST-11550,Starter,80.33,6,E-commerce,LATAM,Partner/Referral,22,True,23,18,119.87,active,25,0.636,6,2,70,32.44444444444444,1.7777777777777777,71.38888888888889,2,0,18,0,49.22195941740322,1,2
CUST-11551,Starter,97.57,22,E-commerce,LATAM,Paid Search,86,False,23,2,97.57,active,26,0.497,11,0,58,24.5,0.0,63.5,0,0,2,0,0.0,0,1
CUST-11552,Starter,188.37,14,Healthcare,MEA,Partner/Referral,35,False,23,10,188.37,active,26,0.752,7,0,46,25.5,0.7,62.6,0,0,10,0,0.0,0,1
CUST-11553,Starter,190.87,0,Healthcare,North America,Paid Search,3,False,23,24,219.2,active,27,0.982,6,3,74,33.583333333333336,1.0416666666666667,78.25,1,1,24,0,14.842563000995435,0,1
CUST-11554,Enterprise,3205.39,18,Education,Europe,Outbound Sales,32,True,23,6,3205.39,active,53,1.0,11,1,100,37.833333333333336,0.5,87.33333333333333,0,0,6,0,0.0,0,1
CUST-11555,Growth,355.5,22,SaaS/Tech,LATAM,Outbound Sales,7,False,23,2,355.5,active,31,0.757,5,3,63,30.5,4.5,58.5,0,0,2,0,0.0,0,1
CUST-11556,Enterprise,1018.68,13,Healthcare,APAC,Partner/Referral,7,True,23,11,1099.44,active,30,0.987,12,2,83,34.18181818181818,1.1818181818181819,86.27272727272727,1,0,11,0,7.9279067027918595,1,2
CUST-11557,Growth,648.33,11,Education,Europe,Partner/Referral,62,True,23,13,648.33,active,0,0.322,1,3,13,8.615384615384615,2.923076923076923,25.076923076923077,0,0,13,0,0.0,0,1
CUST-11558,Growth,402.73,5,Education,North America,Inbound/Organic,36,False,23,19,432.27,active,38,0.72,7,0,72,26.31578947368421,0.9473684210526315,69.84210526315789,3,2,19,0,7.334939041044859,1,2
CUST-11559,Growth,801.6,4,Healthcare,LATAM,Outbound Sales,6,False,23,20,868.73,active,23,0.778,8,5,82,33.65,1.8,70.55,1,1,20,0,8.37450099800399,0,1
CUST-11560,Starter,137.69,10,Professional Services,North America,Outbound Sales,19,False,10,1,137.69,churned,30,0.851,5,0,61,30.0,0.0,61.0,0,0,1,1,0.0,0,0
CUST-11561,Starter,118.95,20,Professional Services,Europe,Product-Led Trial,17,False,23,4,144.5,active,27,0.727,8,0,64,29.0,1.5,54.25,1,0,4,0,21.479613282891968,1,2
CUST-11562,Starter,191.95,17,Professional Services,North America,Partner/Referral,30,True,23,7,191.95,active,36,1.0,10,0,72,41.57142857142857,0.14285714285714285,82.71428571428571,0,0,7,0,0.0,0,1
CUST-11563,Enterprise,4261.61,0,Manufacturing,APAC,Partner/Referral,15,True,23,24,4075.4,active,24,0.481,6,4,28,16.875,1.9166666666666667,47.041666666666664,1,2,24,0,-4.369475386063004,0,1
CUST-11564,Starter,49.37,12,E-commerce,APAC,Product-Led Trial,28,False,14,3,49.37,churned,36,0.848,13,1,76,28.666666666666668,0.6666666666666666,75.66666666666667,0,0,3,1,0.0,0,0
CUST-11565,Enterprise,6427.21,9,FinTech,North America,Product-Led Trial,46,True,23,15,9874.03,active,41,0.911,10,1,72,37.46666666666667,0.7333333333333333,84.86666666666666,2,0,15,0,53.6285573366982,1,2
CUST-11566,Growth,494.33,8,SaaS/Tech,North America,Inbound/Organic,12,False,23,16,494.33,active,23,0.473,7,2,26,17.5,1.25,50.0,0,0,16,0,0.0,0,1
CUST-11567,Growth,630.94,4,E-commerce,North America,Paid Search,42,False,20,17,630.94,churned,33,0.662,9,1,68,21.0,1.1764705882352942,55.529411764705884,0,0,17,1,0.0,0,0
CUST-11568,Growth,948.78,4,E-commerce,APAC,Inbound/Organic,68,True,23,20,576.73,active,8,0.148,4,2,56,11.85,1.55,41.8,0,2,20,0,-39.21351630514977,0,1
CUST-11569,Growth,376.91,20,Education,North America,Paid Search,8,False,23,4,376.91,active,42,1.0,10,0,97,42.0,0.75,88.75,0,0,4,0,0.0,0,1
CUST-11570,Starter,185.74,18,E-commerce,North America,Partner/Referral,25,False,18,1,185.74,churned,4,0.254,1,4,19,4.0,4.0,19.0,0,0,1,1,0.0,0,0
CUST-11571,Starter,58.18,2,Education,Europe,Inbound/Organic,17,False,6,5,58.18,churned,17,0.395,6,0,41,7.6,1.0,42.4,0,0,5,1,0.0,0,0
CUST-11572,Starter,119.54,2,E-commerce,North America,Inbound/Organic,21,False,3,2,119.54,churned,34,0.696,5,0,100,30.0,0.0,74.0,0,0,2,1,0.0,0,0
CUST-11573,Starter,154.03,7,Education,APAC,Partner/Referral,18,False,23,17,142.2,active,17,0.349,1,0,24,19.11764705882353,0.29411764705882354,54.411764705882355,0,1,17,0,-7.680322015191853,0,1
CUST-11574,Enterprise,6366.36,5,Healthcare,North America,Outbound Sales,19,True,9,5,9329.79,churned,15,0.59,8,2,42,22.4,2.2,50.6,2,0,5,1,46.54826305769704,1,0
CUST-11575,Enterprise,4636.1,9,SaaS/Tech,North America,Product-Led Trial,26,True,9,1,4636.1,churned,10,0.346,4,1,40,10.0,1.0,40.0,0,0,1,1,0.0,0,0
CUST-11576,Starter,74.87,11,SaaS/Tech,Europe,Product-Led Trial,142,False,12,2,74.87,churned,18,0.983,10,2,60,27.0,2.0,67.5,0,0,2,1,0.0,0,0
CUST-11577,Starter,144.13,20,Healthcare,APAC,Inbound/Organic,15,False,22,3,144.13,churned,20,0.44,10,0,45,25.0,0.3333333333333333,72.0,0,0,3,1,0.0,0,0
CUST-11578,Starter,176.69,21,E-commerce,North America,Outbound Sales,8,False,23,3,176.69,active,30,0.774,8,0,90,30.0,0.3333333333333333,77.33333333333333,0,0,3,0,0.0,0,1
CUST-11579,Growth,491.27,22,E-commerce,North America,Partner/Referral,2,False,23,2,491.27,active,15,0.648,12,2,54,8.0,3.0,54.5,0,0,2,0,0.0,0,1
CUST-11580,Growth,216.15,16,E-commerce,North America,Outbound Sales,26,False,23,8,216.15,active,29,0.545,4,2,43,32.5,1.5,60.125,0,0,8,0,0.0,0,1
CUST-11581,Starter,173.81,14,Education,LATAM,Product-Led Trial,18,True,23,10,285.36,active,37,1.0,10,2,100,40.3,0.9,83.5,2,0,10,0,64.17927622116105,1,2
CUST-11582,Enterprise,1503.13,22,Professional Services,LATAM,Outbound Sales,10,True,23,2,1503.13,active,40,0.716,7,0,69,34.0,0.0,62.0,0,0,2,0,0.0,0,1
