customer_id,plan_tier,base_mrr,signup_month_idx,industry,region,acquisition_channel,company_size_employees,has_csm
CUST-11071,Enterprise,3904.98,21,Media,Europe,Inbound/Organic,7,True
CUST-11072,Starter,82.66,12,Professional Services,MEA,Paid Search,89,False
CUST-11073,Starter,167.05,2,FinTech,North America,Inbound/Organic,38,False
CUST-11074,Enterprise,7517.63,2,E-commerce,Europe,Inbound/Organic,5,True
CUST-11075,Starter,66.89,14,Manufacturing,Europe,Product-Led Trial,57,False
CUST-11076,Starter,109.7,8,SaaS/Tech,North America,Paid Search,15,False
CUST-11077,Enterprise,4212.79,5,FinTech,APAC,Outbound Sales,119,True
CUST-11078,Starter,134.9,3,Media,Europe,Product-Led Trial,5,False
CUST-11079,Growth,847.67,13,Healthcare,Europe,Inbound/Organic,19,False
CUST-11080,Starter,100.3,7,Media,North America,Partner/Referral,21,False
CUST-11081,Starter,160.95,3,Healthcare,LATAM,Outbound Sales,16,False
CUST-11082,Growth,736.75,20,Manufacturing,North America,Inbound/Organic,22,False
CUST-11083,Starter,172.69,0,SaaS/Tech,Europe,Inbound/Organic,194,False
CUST-11084,Growth,914.91,17,SaaS/Tech,MEA,Product-Led Trial,5,False
CUST-11085,Starter,75.41,17,Education,North America,Paid Search,12,False
CUST-11086,Enterprise,6400.99,14,Manufacturing,APAC,Outbound Sales,49,True
CUST-11087,Enterprise,4310.16,15,FinTech,Europe,Partner/Referral,16,True
CUST-11088,Growth,976.0,12,Media,Europe,Partner/Referral,41,False
CUST-11089,Growth,910.86,8,E-commerce,LATAM,Outbound Sales,9,False
CUST-11090,Growth,460.14,2,Education,Europe,Paid Search,13,True
CUST-11091,Growth,465.82,1,Professional Services,North America,Product-Led Trial,29,False
CUST-11092,Growth,295.79,16,SaaS/Tech,APAC,Paid Search,46,False
CUST-11093,Growth,734.84,8,Healthcare,APAC,Product-Led Trial,54,False
CUST-11094,Starter,149.68,18,Media,APAC,Paid Search,16,False
CUST-11095,Growth,905.39,10,E-commerce,Europe,Paid Search,62,False
CUST-11096,Growth,432.98,0,Professional Services,LATAM,Outbound Sales,315,False
CUST-11097,Starter,164.21,10,Healthcare,North America,Inbound/Organic,47,False
CUST-11098,Growth,313.08,2,FinTech,Europe,Inbound/Organic,9,False
CUST-11099,Starter,90.59,0,Education,APAC,Outbound Sales,165,False
CUST-11100,Growth,835.83,18,Professional Services,North America,Outbound Sales,11,False
CUST-11101,Growth,244.22,22,Healthcare,APAC,Paid Search,3,False
CUST-11102,Enterprise,4878.41,18,SaaS/Tech,North America,Product-Led Trial,156,True
CUST-11103,Growth,844.39,21,FinTech,MEA,Inbound/Organic,12,False
CUST-11104,Starter,144.08,20,E-commerce,North America,Partner/Referral,6,False
CUST-11105,Starter,169.88,18,Media,North America,Paid Search,33,False
CUST-11106,Growth,441.81,0,FinTech,North America,Inbound/Organic,482,False
CUST-11107,Enterprise,5218.69,17,FinTech,North America,Product-Led Trial,59,True
CUST-11108,Starter,156.0,6,SaaS/Tech,Europe,Outbound Sales,34,False
CUST-11109,Growth,398.91,15,Education,North America,Paid Search,13,False
CUST-11110,Enterprise,7281.09,12,E-commerce,Europe,Partner/Referral,24,True
CUST-11111,Starter,187.63,20,SaaS/Tech,North America,Product-Led Trial,52,False
CUST-11112,Starter,146.84,19,SaaS/Tech,North America,Inbound/Organic,10,True
CUST-11113,Starter,196.95,12,Professional Services,North America,Product-Led Trial,9,False
CUST-11114,Starter,124.97,2,E-commerce,North America,Inbound/Organic,15,False
CUST-11115,Starter,137.0,1,SaaS/Tech,Europe,Outbound Sales,336,False
CUST-11116,Starter,106.17,6,Professional Services,APAC,Product-Led Trial,18,False
CUST-11117,Starter,67.83,3,Manufacturing,LATAM,Inbound/Organic,5,False
CUST-11118,Enterprise,6869.84,13,SaaS/Tech,Europe,Paid Search,12,True
CUST-11119,Growth,873.12,18,Manufacturing,Europe,Product-Led Trial,38,True
CUST-11120,Starter,153.7,14,FinTech,North America,Outbound Sales,30,False
CUST-11121,Growth,904.64,22,E-commerce,North America,Paid Search,7,True
CUST-11122,Growth,452.78,11,E-commerce,Europe,Partner/Referral,305,False
CUST-11123,Starter,146.08,19,Manufacturing,North America,Outbound Sales,191,True
CUST-11124,Growth,650.79,12,Manufacturing,APAC,Outbound Sales,23,False
CUST-11125,Enterprise,2926.65,2,FinTech,APAC,Outbound Sales,51,True
CUST-11126,Enterprise,5942.41,8,FinTech,North America,Partner/Referral,3,True
CUST-11127,Growth,806.44,11,SaaS/Tech,MEA,Inbound/Organic,9,False
CUST-11128,Starter,169.85,5,Healthcare,Europe,Inbound/Organic,70,False
CUST-11129,Starter,119.92,19,Manufacturing,Europe,Partner/Referral,141,False
CUST-11130,Starter,96.4,16,FinTech,Europe,Paid Search,36,False
CUST-11131,Enterprise,6384.75,12,FinTech,North America,Inbound/Organic,42,True
CUST-11132,Starter,125.46,5,Professional Services,Europe,Paid Search,6,True
CUST-11133,Enterprise,7781.72,11,Manufacturing,APAC,Outbound Sales,47,True
CUST-11134,Starter,191.53,6,E-commerce,Europe,Outbound Sales,58,False
CUST-11135,Starter,196.29,11,Education,North America,Product-Led Trial,10,False
CUST-11136,Enterprise,7878.57,18,Education,North America,Outbound Sales,7,True
CUST-11137,Starter,89.58,21,Professional Services,Europe,Outbound Sales,3,False
CUST-11138,Starter,114.8,9,Education,APAC,Outbound Sales,74,True
CUST-11139,Growth,929.73,10,E-commerce,Europe,Paid Search,6,False
CUST-11140,Starter,117.3,17,FinTech,APAC,Paid Search,12,False
CUST-11141,Growth,490.62,15,FinTech,North America,Outbound Sales,33,True
CUST-11142,Growth,873.59,3,Healthcare,Europe,Paid Search,12,False
CUST-11143,Starter,86.48,19,E-commerce,Europe,Partner/Referral,61,False
CUST-11144,Starter,50.6,7,Professional Services,APAC,Partner/Referral,5,True
CUST-11145,Growth,279.08,17,Media,APAC,Paid Search,53,False
CUST-11146,Starter,117.54,17,E-commerce,APAC,Partner/Referral,57,False
CUST-11147,Growth,768.08,21,SaaS/Tech,North America,Inbound/Organic,48,False
CUST-11148,Growth,840.3,0,Healthcare,North America,Partner/Referral,5,False
CUST-11149,Starter,114.02,14,Healthcare,LATAM,Inbound/Organic,86,True
CUST-11150,Starter,172.04,19,E-commerce,North America,Outbound Sales,138,False
CUST-11151,Enterprise,2749.71,1,FinTech,Europe,Paid Search,13,True
CUST-11152,Growth,450.71,16,FinTech,North America,Partner/Referral,21,False
CUST-11153,Starter,176.56,15,FinTech,North America,Product-Led Trial,70,False
CUST-11154,Growth,979.89,10,Media,LATAM,Partner/Referral,127,True
CUST-11155,Starter,170.1,11,Manufacturing,North America,Outbound Sales,13,False
CUST-11156,Growth,358.64,3,E-commerce,Europe,Paid Search,2,False
CUST-11157,Growth,526.18,18,E-commerce,APAC,Partner/Referral,24,False
CUST-11158,Growth,834.32,22,Education,Europe,Inbound/Organic,23,True
CUST-11159,Starter,174.83,3,Healthcare,Europe,Partner/Referral,21,False
CUST-11160,Enterprise,3615.24,21,Education,North America,Product-Led Trial,25,True
CUST-11161,Starter,67.04,9,Education,Europe,Inbound/Organic,44,False
CUST-11162,Starter,94.81,14,SaaS/Tech,North America,Paid Search,46,False
CUST-11163,Starter,166.49,20,Healthcare,North America,Inbound/Organic,9,False
CUST-11164,Starter,103.48,22,Professional Services,APAC,Outbound Sales,7,False
CUST-11165,Growth,926.87,0,Media,North America,Outbound Sales,45,True
CUST-11166,Starter,50.02,10,Healthcare,North America,Paid Search,10,False
CUST-11167,Enterprise,4641.12,9,Professional Services,LATAM,Inbound/Organic,14,True
CUST-11168,Growth,296.08,16,Manufacturing,North America,Product-Led Trial,48,True
CUST-11169,Starter,110.11,17,Education,North America,Product-Led Trial,3,False
CUST-11170,Starter,191.03,1,Professional Services,North America,Partner/Referral,33,False
CUST-11171,Starter,152.3,14,FinTech,APAC,Product-Led Trial,42,False
CUST-11172,Starter,63.64,2,Professional Services,North America,Outbound Sales,36,False
CUST-11173,Starter,49.68,20,Professional Services,APAC,Product-Led Trial,26,True
CUST-11174,Starter,86.99,4,Manufacturing,Europe,Paid Search,96,False
CUST-11175,Growth,487.57,4,Education,North America,Outbound Sales,63,False
CUST-11176,Enterprise,7849.54,17,E-commerce,Europe,Inbound/Organic,19,True
CUST-11177,Starter,80.53,11,Media,North America,Outbound Sales,19,True
CUST-11178,Growth,491.71,15,SaaS/Tech,APAC,Paid Search,46,False
CUST-11179,Growth,537.53,8,Education,North America,Product-Led Trial,401,False
CUST-11180,Starter,157.44,5,E-commerce,APAC,Product-Led Trial,16,True
CUST-11181,Growth,974.58,17,FinTech,North America,Product-Led Trial,23,False
CUST-11182,Enterprise,6811.35,7,Manufacturing,North America,Inbound/Organic,24,True
CUST-11183,Growth,391.97,4,FinTech,Europe,Outbound Sales,15,False
CUST-11184,Starter,125.28,9,Healthcare,North America,Product-Led Trial,20,True
CUST-11185,Starter,57.88,19,Professional Services,North America,Inbound/Organic,50,False
CUST-11186,Starter,172.8,15,Media,LATAM,Partner/Referral,18,True
CUST-11187,Growth,518.32,3,Media,North America,Inbound/Organic,6,False
CUST-11188,Growth,856.44,11,Education,North America,Paid Search,259,False
CUST-11189,Starter,176.87,16,FinTech,APAC,Outbound Sales,14,False
CUST-11190,Growth,241.3,15,FinTech,North America,Product-Led Trial,141,False
CUST-11191,Growth,694.06,21,Healthcare,North America,Partner/Referral,27,False
CUST-11192,Growth,629.97,17,Manufacturing,North America,Outbound Sales,38,False
CUST-11193,Growth,336.37,18,Professional Services,APAC,Partner/Referral,4,False
CUST-11194,Growth,432.9,11,Healthcare,MEA,Product-Led Trial,67,False
CUST-11195,Growth,559.48,15,Professional Services,North America,Paid Search,52,False
CUST-11196,Enterprise,3494.57,19,Manufacturing,North America,Product-Led Trial,2,True
CUST-11197,Enterprise,6406.88,19,Professional Services,APAC,Outbound Sales,34,True
CUST-11198,Growth,319.74,4,FinTech,North America,Paid Search,11,False
CUST-11199,Starter,68.55,21,Healthcare,North America,Inbound/Organic,16,False
CUST-11200,Enterprise,2727.23,2,FinTech,North America,Outbound Sales,13,True
CUST-11201,Growth,242.38,9,Education,Europe,Inbound/Organic,30,False
CUST-11202,Enterprise,1822.33,15,E-commerce,Europe,Inbound/Organic,13,True
CUST-11203,Enterprise,1991.28,2,Media,MEA,Product-Led Trial,180,True
CUST-11204,Enterprise,7310.4,16,Manufacturing,APAC,Outbound Sales,66,True
CUST-11205,Enterprise,1669.02,11,E-commerce,North America,Partner/Referral,4,True
CUST-11206,Starter,179.99,21,SaaS/Tech,APAC,Product-Led Trial,68,True
CUST-11207,Growth,385.03,11,FinTech,APAC,Inbound/Organic,57,False
CUST-11208,Enterprise,2300.82,19,E-commerce,MEA,Product-Led Trial,29,True
CUST-11209,Growth,940.66,21,Education,APAC,Product-Led Trial,79,True
CUST-11210,Starter,194.23,16,Education,LATAM,Outbound Sales,73,False
CUST-11211,Starter,192.39,17,Healthcare,Europe,Product-Led Trial,84,False
CUST-11212,Growth,834.28,4,Manufacturing,North America,Paid Search,23,False
CUST-11213,Growth,707.49,6,Professional Services,North America,Inbound/Organic,15,False
CUST-11214,Growth,321.59,13,FinTech,MEA,Paid Search,31,False
CUST-11215,Enterprise,5614.09,6,FinTech,Europe,Partner/Referral,72,True
CUST-11216,Enterprise,6919.96,11,Media,LATAM,Product-Led Trial,13,True
CUST-11217,Starter,197.92,15,Professional Services,North America,Partner/Referral,19,False
CUST-11218,Enterprise,2193.71,8,Education,APAC,Partner/Referral,619,True
CUST-11219,Enterprise,7299.37,10,Professional Services,North America,Inbound/Organic,7,True
CUST-11220,Starter,92.03,1,Manufacturing,LATAM,Product-Led Trial,9,False
CUST-11221,Starter,81.37,17,Healthcare,North America,Partner/Referral,6,False
CUST-11222,Growth,575.79,22,E-commerce,APAC,Product-Led Trial,3,True
CUST-11223,Growth,680.51,12,Healthcare,North America,Outbound Sales,37,False
CUST-11224,Starter,127.08,2,Professional Services,Europe,Paid Search,23,False
CUST-11225,Starter,152.12,8,Media,Europe,Partner/Referral,25,False
CUST-11226,Starter,112.53,1,E-commerce,LATAM,Partner/Referral,26,False
CUST-11227,Starter,175.68,2,Healthcare,Europe,Partner/Referral,145,False
CUST-11228,Starter,178.35,6,Media,APAC,Paid Search,4,False
CUST-11229,Enterprise,4199.17,14,Healthcare,Europe,Outbound Sales,11,True
CUST-11230,Starter,111.72,3,Education,Europe,Inbound/Organic,2,True
CUST-11231,Growth,370.78,10,FinTech,Europe,Partner/Referral,3,False
CUST-11232,Starter,115.11,3,Media,LATAM,Paid Search,2,True
CUST-11233,Growth,642.78,9,Healthcare,APAC,Paid Search,4,False
CUST-11234,Enterprise,1951.53,3,Professional Services,North America,Paid Search,7,True
CUST-11235,Starter,184.66,12,Education,MEA,Inbound/Organic,33,False
CUST-11236,Growth,452.21,21,Professional Services,North America,Paid Search,15,False
CUST-11237,Starter,92.97,21,SaaS/Tech,North America,Partner/Referral,25,False
CUST-11238,Starter,117.92,8,E-commerce,Europe,Inbound/Organic,99,False
CUST-11239,Enterprise,5718.41,10,Media,Europe,Partner/Referral,56,True
CUST-11240,Starter,148.62,20,Healthcare,LATAM,Inbound/Organic,87,False
CUST-11241,Enterprise,6825.34,18,SaaS/Tech,Europe,Paid Search,78,True
CUST-11242,Starter,75.41,7,E-commerce,North America,Partner/Referral,30,False
CUST-11243,Starter,62.47,20,Professional Services,Europe,Paid Search,23,False
CUST-11244,Starter,141.62,3,Healthcare,Europe,Inbound/Organic,31,False
CUST-11245,Starter,75.04,21,E-commerce,North America,Inbound/Organic,9,False
CUST-11246,Growth,290.74,19,E-commerce,Europe,Product-Led Trial,16,False
CUST-11247,Starter,87.21,6,Healthcare,Europe,Partner/Referral,33,False
CUST-11248,Growth,470.99,4,SaaS/Tech,North America,Partner/Referral,81,False
CUST-11249,Starter,114.38,14,Media,North America,Paid Search,13,False
CUST-11250,Starter,149.23,4,Media,North America,Paid Search,14,False
CUST-11251,Starter,125.02,0,E-commerce,Europe,Outbound Sales,161,False
CUST-11252,Starter,71.04,21,Manufacturing,APAC,Partner/Referral,120,True
CUST-11253,Starter,79.46,15,Professional Services,APAC,Partner/Referral,14,False
CUST-11254,Growth,668.36,3,Professional Services,Europe,Outbound Sales,49,False
CUST-11255,Enterprise,5920.63,5,E-commerce,Europe,Product-Led Trial,5,True
CUST-11256,Growth,872.7,20,Media,North America,Outbound Sales,6,False
CUST-11257,Growth,825.89,8,FinTech,North America,Partner/Referral,80,False
CUST-11258,Enterprise,1133.3,17,Education,LATAM,Paid Search,25,True
CUST-11259,Growth,315.19,11,Manufacturing,North America,Product-Led Trial,11,True
CUST-11260,Growth,697.0,6,Healthcare,APAC,Partner/Referral,136,False
CUST-11261,Starter,186.56,12,FinTech,Europe,Product-Led Trial,2,False
CUST-11262,Growth,322.91,14,E-commerce,LATAM,Product-Led Trial,2,True
CUST-11263,Starter,113.33,3,Media,North America,Paid Search,51,False
CUST-11264,Enterprise,3087.36,19,SaaS/Tech,Europe,Inbound/Organic,53,True
CUST-11265,Growth,803.59,18,Media,Europe,Product-Led Trial,18,False
CUST-11266,Growth,988.14,1,Professional Services,APAC,Paid Search,126,True
CUST-11267,Enterprise,6874.35,15,SaaS/Tech,North America,Inbound/Organic,50,True
CUST-11268,Starter,137.87,22,Manufacturing,MEA,Partner/Referral,145,True
CUST-11269,Starter,71.13,19,Media,North America,Inbound/Organic,13,False
CUST-11270,Growth,511.66,2,Manufacturing,LATAM,Product-Led Trial,36,False
CUST-11271,Starter,135.54,15,Manufacturing,APAC,Paid Search,40,False
CUST-11272,Starter,97.4,9,Manufacturing,APAC,Paid Search,86,False
CUST-11273,Growth,723.0,20,SaaS/Tech,APAC,Inbound/Organic,12,False
CUST-11274,Growth,656.5,10,Professional Services,North America,Product-Led Trial,4,False
CUST-11275,Starter,153.08,21,Education,Europe,Partner/Referral,136,False
CUST-11276,Growth,818.14,9,Healthcare,Europe,Partner/Referral,8,False
CUST-11277,Enterprise,5113.86,0,Education,North America,Product-Led Trial,125,True
CUST-11278,Growth,699.33,11,Education,North America,Inbound/Organic,74,True
CUST-11279,Starter,86.62,16,SaaS/Tech,APAC,Inbound/Organic,2,False
CUST-11280,Starter,73.24,4,Professional Services,APAC,Inbound/Organic,19,True
CUST-11281,Enterprise,1272.12,22,E-commerce,North America,Outbound Sales,21,True
CUST-11282,Starter,129.03,18,E-commerce,LATAM,Paid Search,8,False
CUST-11283,Starter,101.23,21,Healthcare,APAC,Partner/Referral,29,False
CUST-11284,Starter,135.57,21,Education,Europe,Inbound/Organic,15,False
CUST-11285,Starter,117.42,2,Manufacturing,North America,Partner/Referral,9,False
CUST-11286,Growth,854.47,22,Healthcare,North America,Inbound/Organic,43,False
CUST-11287,Starter,136.16,14,Education,APAC,Partner/Referral,20,False
CUST-11288,Starter,172.7,21,Education,LATAM,Outbound Sales,14,False
CUST-11289,Starter,160.12,15,FinTech,APAC,Inbound/Organic,132,False
CUST-11290,Starter,119.48,17,Healthcare,APAC,Paid Search,56,False
CUST-11291,Enterprise,1289.62,17,Education,Europe,Product-Led Trial,115,True
CUST-11292,Enterprise,3022.56,22,Manufacturing,North America,Partner/Referral,13,True
CUST-11293,Enterprise,6597.75,5,Education,Europe,Partner/Referral,7,True
CUST-11294,Enterprise,4694.41,6,Professional Services,Europe,Inbound/Organic,75,True
CUST-11295,Starter,145.58,22,FinTech,North America,Product-Led Trial,226,False
CUST-11296,Growth,915.16,0,Manufacturing,MEA,Paid Search,161,False
CUST-11297,Starter,129.27,22,Manufacturing,North America,Partner/Referral,57,False
CUST-11298,Growth,458.0,17,Media,Europe,Paid Search,15,False
CUST-11299,Growth,535.48,8,Education,Europe,Paid Search,26,False
CUST-11300,Starter,144.15,19,SaaS/Tech,Europe,Partner/Referral,148,False
CUST-11301,Enterprise,5465.51,18,Manufacturing,North America,Partner/Referral,80,True
CUST-11302,Growth,421.32,10,Media,North America,Product-Led Trial,15,True
CUST-11303,Growth,696.84,19,Healthcare,Europe,Outbound Sales,4,False
CUST-11304,Starter,56.17,8,Professional Services,North America,Paid Search,90,False
CUST-11305,Growth,200.04,12,SaaS/Tech,APAC,Partner/Referral,76,True
CUST-11306,Enterprise,6668.52,5,Healthcare,APAC,Partner/Referral,25,True
CUST-11307,Starter,180.53,3,Manufacturing,LATAM,Outbound Sales,6,False
CUST-11308,Starter,154.12,21,Healthcare,North America,Product-Led Trial,114,True
CUST-11309,Growth,676.62,5,Media,Europe,Product-Led Trial,32,False
CUST-11310,Growth,513.63,12,Media,APAC,Outbound Sales,20,False
CUST-11311,Starter,159.52,9,Healthcare,North America,Partner/Referral,53,False
CUST-11312,Starter,168.63,7,Manufacturing,Europe,Partner/Referral,19,True
CUST-11313,Enterprise,4594.49,20,Manufacturing,LATAM,Partner/Referral,8,True
CUST-11314,Starter,89.29,13,SaaS/Tech,APAC,Partner/Referral,5,False
CUST-11315,Growth,461.45,19,Manufacturing,North America,Inbound/Organic,53,False
CUST-11316,Starter,164.84,2,E-commerce,Europe,Inbound/Organic,23,False
CUST-11317,Starter,92.38,7,Education,APAC,Product-Led Trial,22,False
CUST-11318,Enterprise,5512.71,16,Professional Services,MEA,Product-Led Trial,103,True
CUST-11319,Enterprise,7543.59,8,FinTech,Europe,Partner/Referral,26,True
CUST-11320,Enterprise,3828.77,3,E-commerce,Europe,Paid Search,4,True
CUST-11321,Growth,703.31,5,Manufacturing,Europe,Partner/Referral,242,True
CUST-11322,Starter,123.26,7,Media,APAC,Paid Search,77,False
CUST-11323,Starter,101.14,10,SaaS/Tech,North America,Partner/Referral,24,False
CUST-11324,Growth,827.82,7,Healthcare,North America,Partner/Referral,34,False
CUST-11325,Starter,76.35,16,Media,APAC,Paid Search,19,False
CUST-11326,Enterprise,5869.74,15,SaaS/Tech,Europe,Product-Led Trial,16,True
CUST-11327,Growth,339.17,5,E-commerce,APAC,Outbound Sales,8,False
CUST-11328,Growth,873.9,2,E-commerce,North America,Outbound Sales,46,False
CUST-11329,Enterprise,1786.68,7,Professional Services,APAC,Paid Search,37,True
CUST-11330,Starter,167.22,11,Manufacturing,APAC,Inbound/Organic,21,False
CUST-11331,Growth,239.98,18,E-commerce,Europe,Product-Led Trial,21,False
CUST-11332,Growth,823.85,7,E-commerce,North America,Product-Led Trial,23,False
CUST-11333,Growth,937.18,12,FinTech,North America,Outbound Sales,132,False
CUST-11334,Growth,500.37,6,FinTech,LATAM,Outbound Sales,6,True
CUST-11335,Growth,775.04,21,Professional Services,North America,Outbound Sales,98,False
CUST-11336,Starter,127.98,18,E-commerce,North America,Outbound Sales,3,False
CUST-11337,Starter,83.84,20,FinTech,North America,Partner/Referral,44,False
CUST-11338,Growth,802.4,9,Professional Services,Europe,Product-Led Trial,96,True
CUST-11339,Enterprise,1057.02,6,E-commerce,Europe,Inbound/Organic,50,True
CUST-11340,Enterprise,1212.37,20,FinTech,Europe,Partner/Referral,38,True
CUST-11341,Starter,154.17,10,Manufacturing,North America,Product-Led Trial,38,False
CUST-11342,Growth,331.54,21,Media,Europe,Paid Search,16,False
CUST-11343,Starter,139.2,17,Education,North America,Inbound/Organic,29,False
CUST-11344,Growth,316.95,9,SaaS/Tech,APAC,Outbound Sales,6,False
CUST-11345,Starter,159.35,3,E-commerce,APAC,Inbound/Organic,99,False
CUST-11346,Growth,425.64,12,Professional Services,North America,Product-Led Trial,53,False
CUST-11347,Enterprise,6706.26,15,Professional Services,LATAM,Inbound/Organic,35,True
CUST-11348,Starter,152.32,2,Media,North America,Inbound/Organic,25,True
CUST-11349,Starter,75.88,4,SaaS/Tech,Europe,Paid Search,2,True
CUST-11350,Growth,691.87,17,Manufacturing,Europe,Partner/Referral,49,False
CUST-11351,Starter,54.91,2,Education,North America,Outbound Sales,26,False
CUST-11352,Starter,153.73,16,Education,North America,Paid Search,5,False
CUST-11353,Starter,122.6,14,Professional Services,APAC,Product-Led Trial,62,False
CUST-11354,Growth,982.16,1,Education,North America,Paid Search,75,False
CUST-11355,Starter,144.14,8,Professional Services,North America,Product-Led Trial,15,False
CUST-11356,Starter,101.2,11,Manufacturing,North America,Product-Led Trial,47,True
CUST-11357,Enterprise,6133.53,1,Education,APAC,Paid Search,23,True
CUST-11358,Starter,125.07,17,Education,LATAM,Partner/Referral,30,False
CUST-11359,Starter,100.04,0,E-commerce,LATAM,Inbound/Organic,14,False
CUST-11360,Starter,64.36,1,SaaS/Tech,North America,Paid Search,71,True
CUST-11361,Starter,90.14,5,Healthcare,North America,Product-Led Trial,64,False
CUST-11362,Starter,59.28,21,FinTech,North America,Product-Led Trial,7,False
CUST-11363,Starter,88.44,13,Manufacturing,Europe,Paid Search,25,False
CUST-11364,Starter,51.88,6,Media,North America,Paid Search,2,False
CUST-11365,Starter,85.58,6,E-commerce,APAC,Product-Led Trial,20,False
CUST-11366,Enterprise,1730.6,0,E-commerce,LATAM,Paid Search,9,True
CUST-11367,Starter,59.73,15,SaaS/Tech,APAC,Outbound Sales,47,False
CUST-11368,Enterprise,3989.93,16,Healthcare,MEA,Outbound Sales,41,True
CUST-11369,Starter,186.01,9,Healthcare,APAC,Product-Led Trial,63,False
CUST-11370,Enterprise,6541.87,16,Media,North America,Partner/Referral,6,True
CUST-11371,Starter,173.95,6,Education,North America,Inbound/Organic,25,False
CUST-11372,Starter,82.73,20,Media,Europe,Paid Search,20,False
CUST-11373,Enterprise,3514.13,21,SaaS/Tech,APAC,Product-Led Trial,33,True
CUST-11374,Starter,135.84,21,Education,Europe,Product-Led Trial,80,False
CUST-11375,Starter,70.12,11,Manufacturing,Europe,Partner/Referral,107,False
CUST-11376,Growth,219.16,13,FinTech,North America,Outbound Sales,3,False
CUST-11377,Starter,174.34,16,Healthcare,Europe,Product-Led Trial,15,False
CUST-11378,Growth,365.33,18,Media,Europe,Outbound Sales,110,False
CUST-11379,Starter,156.35,10,Healthcare,North America,Partner/Referral,28,False
CUST-11380,Starter,132.24,17,Manufacturing,APAC,Paid Search,19,False
CUST-11381,Starter,74.46,10,FinTech,APAC,Product-Led Trial,2,False
CUST-11382,Growth,408.25,4,E-commerce,North America,Inbound/Organic,7,False
CUST-11383,Starter,175.3,4,Manufacturing,Europe,Outbound Sales,30,True
CUST-11384,Starter,144.67,7,Manufacturing,North America,Partner/Referral,99,False
CUST-11385,Starter,149.55,12,SaaS/Tech,LATAM,Product-Led Trial,26,False
CUST-11386,Starter,165.94,2,FinTech,MEA,Outbound Sales,35,False
CUST-11387,Starter,194.63,8,Professional Services,LATAM,Outbound Sales,5,False
CUST-11388,Starter,162.31,6,Healthcare,Europe,Inbound/Organic,8,False
CUST-11389,Growth,571.41,7,Manufacturing,MEA,Product-Led Trial,14,False
CUST-11390,Starter,184.9,8,E-commerce,Europe,Inbound/Organic,133,True
CUST-11391,Starter,124.32,16,SaaS/Tech,North America,Product-Led Trial,32,False
CUST-11392,Starter,122.21,19,Manufacturing,LATAM,Partner/Referral,7,False
CUST-11393,Growth,359.81,3,E-commerce,Europe,Partner/Referral,177,False
CUST-11394,Starter,87.47,12,FinTech,North America,Inbound/Organic,59,False
CUST-11395,Growth,676.23,2,E-commerce,North America,Partner/Referral,11,False
CUST-11396,Growth,889.43,21,Media,MEA,Product-Led Trial,21,False
CUST-11397,Growth,728.35,14,Professional Services,APAC,Product-Led Trial,122,False
CUST-11398,Starter,51.24,0,Media,North America,Outbound Sales,15,False
CUST-11399,Growth,831.19,20,SaaS/Tech,North America,Outbound Sales,109,True
CUST-11400,Starter,184.6,20,FinTech,Europe,Product-Led Trial,27,False
CUST-11401,Starter,176.36,0,Media,LATAM,Partner/Referral,10,False
CUST-11402,Growth,714.36,4,Media,North America,Product-Led Trial,13,False
CUST-11403,Starter,80.48,1,FinTech,North America,Inbound/Organic,9,False
CUST-11404,Growth,786.79,16,Media,Europe,Product-Led Trial,53,False
CUST-11405,Starter,76.06,15,Professional Services,North America,Partner/Referral,8,True
CUST-11406,Enterprise,6032.35,15,FinTech,North America,Paid Search,5,True
CUST-11407,Enterprise,6199.12,8,Professional Services,Europe,Partner/Referral,37,True
CUST-11408,Growth,932.96,5,Healthcare,APAC,Partner/Referral,49,True
CUST-11409,Growth,560.75,1,Manufacturing,North America,Inbound/Organic,18,False
CUST-11410,Enterprise,3132.45,12,Education,North America,Inbound/Organic,49,True
CUST-11411,Starter,115.75,14,SaaS/Tech,APAC,Partner/Referral,311,False
CUST-11412,Starter,83.12,22,FinTech,North America,Paid Search,221,False
CUST-11413,Growth,949.93,19,Education,North America,Product-Led Trial,17,True
CUST-11414,Enterprise,4291.99,14,Manufacturing,Europe,Paid Search,11,True
CUST-11415,Starter,160.27,22,Education,APAC,Outbound Sales,13,False
CUST-11416,Growth,586.93,1,Media,Europe,Partner/Referral,49,False
CUST-11417,Starter,99.52,9,Healthcare,APAC,Inbound/Organic,127,False
CUST-11418,Starter,121.8,20,Manufacturing,MEA,Outbound Sales,88,False
CUST-11419,Enterprise,7092.8,15,Healthcare,North America,Inbound/Organic,3,True
CUST-11420,Growth,957.35,14,Education,LATAM,Inbound/Organic,21,False
CUST-11421,Starter,98.94,4,Media,Europe,Outbound Sales,46,False
CUST-11422,Starter,189.9,18,FinTech,North America,Inbound/Organic,35,False
CUST-11423,Starter,124.48,10,Media,North America,Product-Led Trial,45,True
CUST-11424,Starter,75.56,7,Professional Services,LATAM,Paid Search,46,False
CUST-11425,Starter,124.7,1,Education,LATAM,Paid Search,4,False
CUST-11426,Enterprise,3040.62,12,Media,Europe,Inbound/Organic,16,True
CUST-11427,Growth,810.51,13,Media,North America,Partner/Referral,14,False
CUST-11428,Enterprise,7194.12,18,Education,Europe,Partner/Referral,2,True
CUST-11429,Starter,165.28,1,Healthcare,North America,Inbound/Organic,350,False
