customer_id,plan_tier,region,industry,current_mrr,tenure_months,avg_logins,avg_support_tickets,avg_nps,churned,expanded,health_score_pred,risk_score_0_100,prob_healthy
CUST-11352,Starter,North America,Education,153.73,8,29.0,0.875,60.375,0,0,1,28.6,0.07512565
CUST-11353,Starter,APAC,Professional Services,122.6,10,14.4,1.5,49.2,0,0,1,12.1,0.059841014
CUST-11354,Growth,North America,Education,4513.14,23,26.782608695652176,1.2173913043478262,63.04347826086956,0,1,2,2.8,0.5180683
CUST-11355,Starter,North America,Professional Services,144.14,16,26.8125,1.0625,57.75,0,0,1,8.4,0.14114164
CUST-11356,Starter,North America,Manufacturing,101.2,13,38.76923076923077,0.3076923076923077,80.76923076923077,0,0,1,2.1,0.4313135
CUST-11357,Enterprise,APAC,Education,5139.02,23,22.695652173913043,0.6521739130434783,57.21739130434783,0,0,1,1.6,0.26067072
CUST-11358,Starter,LATAM,Education,125.07,3,23.33333333333333,2.333333333333333,48.66666666666666,1,0,0,71.2,0.004843335
CUST-11359,Starter,LATAM,E-commerce,100.04,3,35.0,0.0,60.0,1,0,0,74.6,0.010280838
CUST-11360,Starter,North America,SaaS/Tech,64.36,9,20.444444444444443,0.5555555555555556,42.333333333333336,1,0,1,32.4,0.04187858
CUST-11361,Starter,North America,Healthcare,90.14,1,32.0,3.0,59.0,1,0,0,98.9,0.00037681888
CUST-11362,Starter,North America,FinTech,59.28,3,24.666666666666668,0.3333333333333333,61.333333333333336,0,0,1,30.1,0.009639836
CUST-11363,Starter,Europe,Manufacturing,88.44,10,17.1,1.3,57.7,1,0,0,47.9,0.11041665
CUST-11364,Starter,North America,Media,51.88,8,21.125,1.25,48.625,1,0,1,34.6,0.06932792
CUST-11365,Starter,APAC,E-commerce,85.58,5,26.0,2.2,45.8,1,0,0,58.2,0.091125526
CUST-11366,Enterprise,LATAM,E-commerce,1015.14,24,17.166666666666668,1.9583333333333333,46.0,0,0,2,0.4,0.53849936
CUST-11367,Starter,APAC,SaaS/Tech,52.64,9,27.55555555555556,0.4444444444444444,57.44444444444444,0,0,1,16.2,0.027181586
CUST-11368,Enterprise,MEA,Healthcare,3540.16,8,17.375,1.125,39.75,0,0,1,12.7,0.058095437
CUST-11369,Starter,APAC,Healthcare,186.01,10,20.4,1.8,52.0,1,0,1,32.9,0.07340322
CUST-11370,Enterprise,North America,Media,6541.87,4,18.25,3.0,49.5,1,0,1,10.8,0.016980428
CUST-11371,Starter,North America,Education,173.95,12,31.58333333333333,1.3333333333333333,63.0,1,0,1,22.5,0.31916076
CUST-11372,Starter,Europe,Media,82.73,4,23.75,0.75,65.25,0,0,0,72.1,0.031408034
CUST-11373,Enterprise,APAC,SaaS/Tech,3514.13,3,24.0,0.3333333333333333,45.333333333333336,0,0,1,13.2,0.0098091215
CUST-11374,Starter,Europe,Education,135.84,3,30.33333333333333,1.6666666666666667,74.0,0,0,1,28.2,0.0169909
CUST-11375,Starter,Europe,Manufacturing,70.12,12,34.0,0.5833333333333334,75.25,1,0,0,59.7,0.03586348
CUST-11376,Growth,North America,FinTech,219.16,5,31.2,1.0,68.0,1,0,0,63.3,0.030516187
CUST-11377,Starter,Europe,Healthcare,174.34,2,31.0,1.0,63.5,1,0,0,80.1,0.010576889
CUST-11378,Growth,Europe,Media,365.33,6,24.83333333333333,0.0,55.66666666666666,0,0,1,20.8,0.046698242
CUST-11379,Starter,North America,Healthcare,147.61,10,9.8,1.0,32.1,1,0,1,43.9,0.022084402
CUST-11380,Starter,APAC,Manufacturing,132.24,7,32.285714285714285,2.7142857142857144,63.71428571428572,0,0,1,29.3,0.06227835
CUST-11381,Starter,APAC,FinTech,74.46,4,21.25,2.25,32.0,1,0,0,78.9,0.0138153285
CUST-11382,Growth,North America,E-commerce,300.2,20,31.05,0.1,75.0,0,0,2,9.5,0.65374446
CUST-11383,Starter,Europe,Manufacturing,185.28,20,24.05,0.15,58.2,0,1,2,0.9,0.9004744
CUST-11384,Starter,North America,Manufacturing,149.83,17,39.0,0.3529411764705882,89.23529411764706,0,0,1,1.7,0.05268218
CUST-11385,Starter,LATAM,SaaS/Tech,182.6,12,8.833333333333334,2.083333333333333,40.5,0,1,2,24.6,0.5694483
CUST-11386,Starter,MEA,FinTech,165.94,6,38.66666666666666,1.0,80.33333333333333,1,0,0,70.1,0.0315583
CUST-11387,Starter,LATAM,Professional Services,194.63,2,6.0,0.0,21.0,1,0,0,83.7,0.0011040786
CUST-11388,Starter,Europe,Healthcare,162.31,18,23.444444444444443,2.4444444444444446,67.5,0,0,1,3.7,0.13152191
CUST-11389,Growth,MEA,Manufacturing,571.41,17,20.88235294117647,1.4705882352941178,51.52941176470589,0,0,2,5.9,0.48778316
CUST-11390,Starter,Europe,E-commerce,184.9,16,34.125,0.8125,82.25,0,0,2,0.9,0.6131917
CUST-11391,Starter,North America,SaaS/Tech,124.32,8,16.25,1.25,42.75,0,0,1,18.2,0.032486964
CUST-11392,Starter,LATAM,Manufacturing,133.49,5,22.6,2.6,63.0,0,1,2,16.0,0.547855
CUST-11393,Growth,Europe,E-commerce,391.56,21,24.047619047619047,1.4285714285714286,58.38095238095238,0,1,1,4.3,0.29388958
CUST-11394,Starter,North America,FinTech,103.94,12,22.166666666666668,0.75,55.75,0,1,1,19.1,0.063351326
CUST-11395,Growth,North America,E-commerce,676.23,14,29.928571428571427,0.9285714285714286,72.07142857142857,1,0,0,44.2,0.15619819
CUST-11396,Growth,MEA,Media,889.43,3,39.0,2.6666666666666665,85.66666666666667,0,0,1,17.0,0.01666451
CUST-11397,Growth,APAC,Professional Services,728.35,10,21.2,1.0,62.7,0,0,1,28.8,0.16901998
CUST-11398,Starter,North America,Media,51.24,24,37.0,0.6666666666666666,77.16666666666667,0,0,1,5.5,0.23474208
CUST-11399,Growth,North America,SaaS/Tech,831.19,4,33.5,1.5,80.0,0,0,1,12.0,0.050119292
CUST-11400,Starter,Europe,FinTech,184.6,4,20.75,1.0,68.25,0,0,1,32.8,0.007821383
CUST-11401,Starter,LATAM,Media,176.36,15,37.333333333333336,0.6666666666666666,83.2,1,0,2,12.2,0.6359346
CUST-11402,Growth,North America,Media,714.36,20,19.8,1.45,43.9,0,0,1,7.7,0.16763219
CUST-11403,Starter,North America,FinTech,80.48,14,14.571428571428571,2.2142857142857144,43.42857142857143,1,0,0,70.3,0.07224848
CUST-11404,Growth,Europe,Media,514.41,8,25.125,0.625,59.75,0,0,1,30.4,0.09812727
CUST-11405,Starter,North America,Professional Services,76.06,9,41.0,0.2222222222222222,82.88888888888889,0,0,1,6.7,0.109712265
CUST-11406,Enterprise,North America,FinTech,6032.35,9,15.444444444444445,0.3333333333333333,55.11111111111112,0,0,1,15.9,0.03404556
CUST-11407,Enterprise,Europe,Professional Services,6199.12,6,15.5,0.3333333333333333,55.0,1,0,0,59.2,0.037271064
CUST-11408,Growth,APAC,Healthcare,1346.45,19,26.157894736842103,2.0,58.0,0,1,2,1.0,0.77551556
CUST-11409,Growth,North America,Manufacturing,560.75,1,27.0,2.0,74.0,1,0,0,98.9,0.0013994899
CUST-11410,Enterprise,North America,Education,3132.45,3,32.0,2.0,76.33333333333333,1,0,1,11.1,0.035244912
CUST-11411,Starter,APAC,SaaS/Tech,115.75,9,39.0,0.2222222222222222,91.55555555555556,1,0,1,17.5,0.123814926
CUST-11412,Starter,North America,FinTech,83.12,2,13.0,1.0,34.5,0,0,0,85.9,0.0018450139
CUST-11413,Growth,North America,Education,949.93,5,21.6,0.6,56.6,0,0,1,14.6,0.059449434
CUST-11414,Enterprise,Europe,Manufacturing,4291.99,10,28.0,1.0,66.1,0,0,1,17.5,0.19161662
CUST-11415,Starter,APAC,Education,160.27,2,29.5,1.5,75.5,0,0,1,14.7,0.0047471914
CUST-11416,Growth,Europe,Media,774.08,23,31.08695652173913,1.2173913043478262,73.34782608695652,0,1,2,8.3,0.49347892
CUST-11417,Starter,APAC,Healthcare,99.52,8,18.5,1.625,48.5,1,0,1,41.7,0.07281836
CUST-11418,Starter,MEA,Manufacturing,121.8,4,12.25,1.75,32.5,0,0,0,53.3,0.007868849
CUST-11419,Enterprise,North America,Healthcare,5046.12,9,21.0,2.0,65.0,0,0,1,4.5,0.08764582
CUST-11420,Growth,LATAM,Education,957.35,10,34.2,0.9,77.6,0,0,1,32.7,0.11705652
CUST-11421,Starter,Europe,Media,98.94,20,24.1,1.0,60.25,0,0,1,4.0,0.30684328
CUST-11422,Starter,North America,FinTech,189.9,4,37.75,0.5,70.25,1,0,0,62.8,0.015553717
CUST-11423,Starter,North America,Media,124.48,14,12.928571428571429,1.7857142857142858,32.642857142857146,0,0,1,9.7,0.34808457
CUST-11424,Starter,LATAM,Professional Services,75.56,17,29.058823529411764,0.7647058823529411,71.58823529411765,0,0,1,6.6,0.12083582
CUST-11425,Starter,LATAM,Education,151.95,15,30.6,2.8,74.8,1,1,1,47.1,0.034387417
CUST-11426,Enterprise,Europe,Media,3040.62,12,20.916666666666668,1.4166666666666667,55.66666666666666,0,0,1,3.6,0.118293375
CUST-11427,Growth,North America,Media,810.51,11,21.363636363636363,0.1818181818181818,51.18181818181818,0,0,1,27.9,0.12115352
CUST-11428,Enterprise,Europe,Education,9368.76,6,24.83333333333333,1.6666666666666667,61.16666666666666,0,1,2,6.3,0.6015818
CUST-11429,Starter,North America,Healthcare,222.4,23,25.17391304347826,0.782608695652174,62.34782608695652,0,1,2,6.0,0.64596885
CUST-11430,Starter,Europe,Education,140.28,4,18.25,2.5,41.5,1,0,0,82.5,0.006701708
CUST-11431,Enterprise,North America,Manufacturing,6651.6,3,22.0,1.6666666666666667,59.66666666666666,0,0,1,6.8,0.03218516
CUST-11432,Starter,North America,Healthcare,79.4,6,16.166666666666668,2.0,50.833333333333336,1,0,0,64.7,0.012828506
CUST-11433,Growth,APAC,Manufacturing,225.62,4,34.5,0.25,80.0,1,0,0,67.9,0.08600787
CUST-11434,Starter,North America,FinTech,184.2,18,37.16666666666666,0.2222222222222222,83.61111111111111,0,1,2,5.1,0.597192
CUST-11435,Growth,North America,FinTech,775.93,8,35.125,0.875,86.25,0,0,1,7.5,0.06881232
CUST-11436,Growth,North America,FinTech,380.83,3,20.33333333333333,1.3333333333333333,66.66666666666667,0,0,1,42.3,0.016985526
CUST-11437,Growth,Europe,Professional Services,644.29,2,37.5,2.0,85.5,0,0,1,28.4,0.005602501
CUST-11438,Starter,North America,Media,140.89,4,23.5,0.5,53.25,0,0,1,25.2,0.0056395396
CUST-11439,Starter,North America,Manufacturing,172.17,6,34.5,0.6666666666666666,60.5,1,0,0,54.4,0.10289545
CUST-11440,Enterprise,Europe,Professional Services,3436.41,16,34.8125,0.25,79.3125,0,1,2,1.4,0.8329606
CUST-11441,Enterprise,North America,E-commerce,7574.67,18,18.444444444444443,1.6666666666666667,52.27777777777778,0,1,2,0.5,0.84335667
CUST-11442,Starter,APAC,Media,142.74,11,18.63636363636364,1.4545454545454546,56.81818181818182,0,0,1,29.4,0.1121025
CUST-11443,Starter,Europe,FinTech,120.62,6,21.0,0.3333333333333333,59.0,1,0,1,33.3,0.021753602
CUST-11444,Starter,APAC,SaaS/Tech,83.77,3,24.666666666666668,0.0,57.333333333333336,1,0,0,58.4,0.005151706
CUST-11445,Growth,Europe,FinTech,173.26,8,25.875,1.625,53.5,0,0,1,19.9,0.040236708
CUST-11446,Growth,Europe,SaaS/Tech,614.59,2,11.0,0.5,76.5,1,0,0,90.8,0.002019132
CUST-11447,Growth,North America,SaaS/Tech,751.03,13,31.76923076923077,2.3076923076923075,66.0,0,1,2,3.4,0.7880223
CUST-11448,Starter,Europe,Education,51.01,6,21.166666666666668,1.0,57.5,1,0,0,56.7,0.018281816
CUST-11449,Starter,North America,Media,127.19,21,19.0,2.0,47.85714285714285,1,0,1,43.7,0.124629974
CUST-11450,Enterprise,APAC,Professional Services,6060.31,9,34.77777777777778,1.5555555555555556,73.33333333333333,0,0,1,2.3,0.05014503
CUST-11451,Starter,LATAM,Manufacturing,57.4,23,12.304347826086955,5.739130434782608,36.56521739130435,0,0,1,1.3,0.017120348
CUST-11452,Starter,Europe,Professional Services,130.28,3,28.0,0.3333333333333333,68.0,1,0,0,53.5,0.010431722
CUST-11453,Growth,Europe,Healthcare,577.91,8,21.125,0.0,53.125,0,0,1,33.6,0.25374308
CUST-11454,Growth,Europe,Healthcare,548.47,6,25.666666666666668,3.1666666666666665,46.66666666666666,1,1,0,76.5,0.014142701
CUST-11455,Enterprise,North America,E-commerce,2306.14,13,26.692307692307693,1.2307692307692308,74.38461538461539,0,0,1,6.3,0.116712935
CUST-11456,Starter,APAC,FinTech,115.66,8,15.0,0.75,36.125,1,0,0,51.8,0.09082416
CUST-11457,Starter,Europe,Professional Services,189.28,9,14.77777777777778,2.111111111111111,30.33333333333333,1,0,0,49.3,0.027945466
CUST-11458,Starter,APAC,SaaS/Tech,94.64,9,21.0,2.4444444444444446,46.44444444444444,0,0,1,13.7,0.039106026
CUST-11459,Growth,MEA,Healthcare,506.97,8,24.25,0.625,65.25,1,0,0,77.5,0.04222949
CUST-11460,Starter,Europe,E-commerce,136.64,1,34.0,1.0,85.0,1,0,0,97.2,0.010826643
CUST-11461,Enterprise,MEA,Professional Services,7708.43,19,22.68421052631579,1.631578947368421,56.68421052631579,0,1,2,2.1,0.6830611
CUST-11462,Growth,Europe,Manufacturing,905.61,13,27.615384615384617,1.1538461538461535,64.76923076923077,0,0,1,13.0,0.2178023
CUST-11463,Starter,North America,Media,159.77,14,28.071428571428573,0.7142857142857143,56.785714285714285,0,0,1,12.6,0.09874661
CUST-11464,Growth,LATAM,Professional Services,1175.47,13,16.615384615384617,1.4615384615384617,51.92307692307692,0,1,1,19.2,0.07402936
CUST-11465,Starter,Europe,Healthcare,107.41,1,26.0,0.0,90.0,1,0,0,95.7,0.008706901
CUST-11466,Growth,North America,SaaS/Tech,537.78,4,15.25,6.0,38.75,0,0,1,28.8,0.0030675614
CUST-11467,Growth,North America,Healthcare,482.69,23,37.91304347826087,1.3478260869565215,77.73913043478261,0,0,1,1.8,0.17817155
CUST-11468,Starter,Europe,E-commerce,84.35,16,11.1875,3.0625,49.125,1,0,0,63.6,0.07731052
CUST-11469,Growth,Europe,Professional Services,941.01,11,22.454545454545453,2.727272727272727,52.27272727272727,0,0,1,25.9,0.08305146
CUST-11470,Starter,APAC,Education,163.77,5,27.0,2.6,49.6,1,0,0,48.8,0.085409746
CUST-11471,Growth,North America,Media,246.0,12,39.41666666666666,0.5833333333333334,91.58333333333331,1,0,1,11.4,0.09270414
CUST-11472,Starter,MEA,FinTech,139.23,1,26.0,1.0,34.0,1,0,0,98.6,0.0027691568
CUST-11473,Growth,APAC,E-commerce,242.37,21,10.952380952380953,1.2857142857142858,36.90476190476191,0,0,1,7.1,0.07538461
CUST-11474,Growth,LATAM,Healthcare,538.76,16,30.25,1.5,73.4375,0,1,2,9.9,0.74182636
CUST-11475,Growth,APAC,SaaS/Tech,549.02,18,32.0,0.3888888888888889,74.94444444444444,0,1,2,7.0,0.64232886
CUST-11476,Starter,Europe,SaaS/Tech,194.1,16,24.6875,1.5625,59.6875,0,1,2,5.4,0.57150775
CUST-11477,Growth,Europe,Professional Services,515.93,7,18.714285714285715,1.5714285714285714,40.57142857142857,0,0,1,34.6,0.013052262
CUST-11478,Starter,North America,Education,168.06,5,14.0,2.4,44.4,0,0,1,37.2,0.017752394
CUST-11479,Starter,Europe,Healthcare,62.83,21,29.666666666666668,6.761904761904762,60.42857142857143,0,0,1,13.1,0.025895646
CUST-11480,Starter,North America,Education,166.14,19,11.36842105263158,1.263157894736842,27.789473684210527,0,0,1,4.1,0.03779305
CUST-11481,Enterprise,MEA,Healthcare,9948.58,11,21.272727272727277,1.818181818181818,59.09090909090909,0,1,2,3.1,0.7253647
CUST-11482,Growth,APAC,Education,564.3,8,23.375,0.625,51.5,1,0,1,48.4,0.01790321
CUST-11483,Growth,Europe,E-commerce,580.31,3,25.33333333333333,1.0,47.66666666666666,0,0,1,38.3,0.012600335
CUST-11484,Enterprise,North America,Manufacturing,8611.49,23,38.60869565217392,1.0,89.91304347826087,0,1,2,1.2,0.8021267
CUST-11485,Starter,North America,SaaS/Tech,136.39,20,30.65,1.05,75.25,0,1,2,12.2,0.7852804
CUST-11486,Starter,Europe,Healthcare,103.08,18,34.22222222222222,1.0555555555555556,79.61111111111111,0,0,1,3.5,0.2980496
CUST-11487,Starter,North America,Manufacturing,118.27,8,22.125,0.75,57.375,0,0,0,49.0,0.11176563
CUST-11488,Growth,Europe,Education,797.44,13,14.538461538461538,2.3076923076923075,35.23076923076923,1,0,0,79.3,0.05449232
CUST-11489,Starter,Europe,Healthcare,84.32,2,27.5,2.0,48.5,1,0,0,77.2,0.002854303
CUST-11490,Growth,North America,FinTech,438.14,6,24.33333333333333,0.8333333333333334,50.0,1,0,0,69.8,0.030407963
CUST-11491,Growth,North America,Media,904.49,4,20.5,0.5,84.0,0,0,1,34.7,0.049222387
CUST-11492,Starter,Europe,SaaS/Tech,115.37,2,18.5,1.0,59.0,1,0,1,30.9,0.0029263815
CUST-11493,Growth,Europe,FinTech,742.44,13,19.307692307692307,0.2307692307692307,41.92307692307692,1,0,1,8.9,0.032626163
CUST-11494,Starter,APAC,Manufacturing,175.61,4,32.5,0.75,86.25,0,1,1,25.0,0.3377717
CUST-11495,Starter,APAC,Education,62.55,2,29.0,4.5,47.5,0,0,1,27.0,0.0032049834
CUST-11496,Growth,Europe,E-commerce,965.52,20,34.95,0.95,87.35,1,1,0,42.8,0.2994188
CUST-11497,Starter,Europe,Healthcare,109.28,2,35.0,0.0,67.5,0,0,1,32.6,0.0035630674
CUST-11498,Starter,North America,FinTech,177.74,7,17.857142857142858,1.7142857142857142,48.71428571428572,0,0,1,22.3,0.0500608
CUST-11499,Growth,North America,Media,634.61,12,13.666666666666666,1.3333333333333333,33.5,0,0,1,24.3,0.11272297
CUST-11500,Growth,North America,Education,514.86,21,28.047619047619047,2.095238095238096,65.85714285714286,0,1,1,17.1,0.2662006
CUST-11501,Enterprise,Europe,FinTech,4305.97,8,28.25,1.75,72.625,0,0,1,6.7,0.28267613
CUST-11502,Starter,LATAM,FinTech,97.15,3,29.0,2.333333333333333,70.33333333333333,1,0,0,69.5,0.0035184964
CUST-11503,Enterprise,North America,FinTech,5901.32,5,32.8,0.6,80.0,0,0,1,5.2,0.06427411
CUST-11504,Growth,North America,Manufacturing,368.29,16,25.8125,0.5625,64.8125,0,0,1,9.1,0.28831458
CUST-11505,Enterprise,Europe,Professional Services,5960.69,9,19.22222222222222,0.3333333333333333,51.77777777777778,0,0,1,9.3,0.041529555
CUST-11506,Starter,Europe,FinTech,101.24,14,19.714285714285715,0.4285714285714285,53.85714285714285,0,0,1,36.7,0.16708954
CUST-11507,Growth,Europe,Professional Services,921.32,10,9.5,1.0,32.0,0,0,1,46.2,0.015756905
CUST-11508,Growth,North America,Media,528.15,20,13.1,0.35,34.8,0,0,1,7.2,0.027746577
CUST-11509,Growth,LATAM,E-commerce,464.77,15,32.93333333333333,0.4,76.33333333333333,1,1,1,16.0,0.1479111
CUST-11510,Starter,APAC,FinTech,56.01,7,19.857142857142858,3.7142857142857135,59.0,1,0,0,81.7,0.034654927
CUST-11511,Starter,LATAM,Professional Services,146.52,18,26.666666666666668,0.5,61.16666666666666,1,0,1,6.2,0.27168682
CUST-11512,Starter,APAC,E-commerce,158.6,1,9.0,1.0,52.0,1,0,0,99.8,0.00022684109
CUST-11513,Starter,Europe,SaaS/Tech,49.51,3,29.33333333333333,2.0,68.0,0,0,1,32.6,0.0041633165
CUST-11514,Starter,APAC,Media,58.94,13,21.615384615384617,2.076923076923077,59.0,1,0,1,33.8,0.10951682
CUST-11515,Growth,North America,Professional Services,211.88,12,21.416666666666668,1.0,51.083333333333336,0,0,1,18.7,0.14501382
CUST-11516,Starter,APAC,Education,117.39,8,19.0,0.625,48.375,0,0,1,40.3,0.033171702
CUST-11517,Starter,MEA,Media,181.41,4,17.25,0.25,55.0,0,0,1,38.1,0.005264503
CUST-11518,Starter,North America,E-commerce,82.75,21,34.142857142857146,1.0952380952380951,81.47619047619048,0,1,2,3.7,0.7673758
CUST-11519,Growth,North America,Professional Services,292.83,10,30.5,1.0,66.6,0,0,1,17.1,0.079278305
CUST-11520,Enterprise,North America,SaaS/Tech,1589.44,11,31.90909090909091,1.0909090909090908,77.27272727272727,0,1,2,8.9,0.743034
CUST-11521,Growth,North America,Education,737.05,23,24.17391304347826,2.4782608695652173,56.0,0,0,1,2.3,0.11094772
CUST-11522,Growth,APAC,E-commerce,490.96,20,18.7,2.05,47.2,0,0,1,5.1,0.100189164
CUST-11523,Growth,North America,Education,315.94,8,18.625,2.375,50.75,0,0,1,27.9,0.024096806
CUST-11524,Starter,North America,Healthcare,128.0,14,16.285714285714285,3.0,52.92857142857143,1,0,0,64.1,0.1999039
CUST-11525,Starter,Europe,FinTech,139.93,11,39.90909090909091,0.7272727272727273,78.18181818181819,1,0,0,65.3,0.07137343
CUST-11526,Starter,North America,Education,91.5,6,23.0,0.6666666666666666,47.333333333333336,0,0,1,21.6,0.011560461
CUST-11527,Growth,North America,Education,522.24,24,5.666666666666667,0.8333333333333334,15.0,0,0,1,3.8,0.026488995
CUST-11528,Enterprise,North America,Education,6092.88,20,23.75,0.85,56.75,0,1,2,0.8,0.8393504
CUST-11529,Growth,Europe,Media,585.32,23,36.08695652173913,0.6956521739130435,85.69565217391305,0,1,2,3.8,0.6825606
CUST-11530,Growth,North America,SaaS/Tech,460.66,11,16.454545454545453,2.363636363636364,39.45454545454545,0,1,2,28.3,0.37034005
CUST-11531,Starter,North America,Education,155.09,2,21.5,2.0,57.0,1,0,1,45.0,0.0034847844
CUST-11532,Starter,North America,Manufacturing,163.55,2,44.5,0.5,73.0,1,0,0,78.1,0.022095127
CUST-11533,Growth,APAC,Healthcare,535.64,20,7.95,4.85,25.05,0,0,1,6.4,0.076714315
CUST-11534,Starter,APAC,Professional Services,191.33,1,16.0,1.0,86.0,1,0,0,99.4,0.000853403
CUST-11535,Starter,North America,SaaS/Tech,207.53,19,36.21052631578947,0.8421052631578947,75.3157894736842,0,1,2,4.4,0.8252633
CUST-11536,Starter,North America,Professional Services,226.83,4,30.5,0.5,64.0,0,1,1,29.1,0.048277263
CUST-11537,Growth,North America,FinTech,518.17,10,16.3,1.0,49.4,0,0,1,17.2,0.07223872
CUST-11538,Growth,North America,FinTech,639.48,3,33.0,0.3333333333333333,53.0,0,0,1,27.2,0.025030352
CUST-11539,Starter,APAC,Education,116.39,14,21.928571428571427,1.7142857142857142,59.35714285714285,0,0,1,4.4,0.078512
CUST-11540,Growth,North America,FinTech,958.68,8,24.625,0.125,43.625,0,0,1,9.0,0.019193452
CUST-11541,Starter,North America,E-commerce,145.86,9,33.44444444444444,0.2222222222222222,79.55555555555556,0,0,0,39.8,0.23278792
CUST-11542,Growth,APAC,Healthcare,543.18,22,17.09090909090909,0.8636363636363636,50.36363636363637,0,0,1,3.6,0.12976296
CUST-11543,Growth,North America,Healthcare,812.54,13,25.846153846153847,0.8461538461538461,65.61538461538461,0,1,1,23.2,0.338556
CUST-11544,Growth,APAC,Manufacturing,405.26,12,23.916666666666668,3.083333333333333,58.91666666666666,0,0,1,19.1,0.026000846
CUST-11545,Starter,North America,Professional Services,81.39,6,20.33333333333333,0.5,56.16666666666666,0,0,1,37.6,0.018138127
CUST-11546,Growth,North America,Education,873.81,21,30.80952380952381,0.8571428571428571,65.80952380952381,0,1,1,20.0,0.27973413
CUST-11547,Growth,North America,Healthcare,361.77,7,36.285714285714285,1.5714285714285714,69.42857142857143,0,0,1,14.7,0.16793011
CUST-11548,Starter,MEA,Media,187.66,10,35.9,0.3,79.6,0,1,1,15.4,0.14648373
CUST-11549,Starter,North America,Manufacturing,180.85,24,36.66666666666666,1.5416666666666667,83.04166666666667,0,0,1,5.8,0.2963169
CUST-11550,Starter,LATAM,E-commerce,119.87,18,32.44444444444444,1.7777777777777777,71.38888888888889,0,1,2,1.7,0.7222853
CUST-11551,Starter,LATAM,E-commerce,97.57,2,24.5,0.0,63.5,0,0,1,26.6,0.002698051
CUST-11552,Starter,MEA,Healthcare,188.37,10,25.5,0.7,62.6,0,0,1,28.4,0.09231075
CUST-11553,Starter,North America,Healthcare,219.2,24,33.583333333333336,1.0416666666666667,78.25,0,0,2,1.9,0.6184807
CUST-11554,Enterprise,Europe,Education,3205.39,6,37.833333333333336,0.5,87.33333333333333,0,0,1,4.3,0.090939805
CUST-11555,Growth,LATAM,SaaS/Tech,355.5,2,30.5,4.5,58.5,0,0,1,39.5,0.005275663
CUST-11556,Enterprise,APAC,Healthcare,1099.44,11,34.18181818181818,1.181818181818182,86.27272727272727,0,1,2,2.3,0.904063
CUST-11557,Growth,Europe,Education,648.33,13,8.615384615384615,2.923076923076923,25.07692307692308,0,0,1,8.6,0.06467773
CUST-11558,Growth,North America,Education,432.27,19,26.31578947368421,0.9473684210526316,69.84210526315789,0,1,2,7.6,0.5209067
CUST-11559,Growth,LATAM,Healthcare,868.73,20,33.65,1.8,70.55,0,0,1,7.7,0.16015054
CUST-11560,Starter,North America,Professional Services,137.69,1,30.0,0.0,61.0,1,0,0,99.5,0.0010499324
CUST-11561,Starter,Europe,Professional Services,144.5,4,29.0,1.5,54.25,0,1,1,20.0,0.27148286
CUST-11562,Starter,North America,Professional Services,191.95,7,41.57142857142857,0.1428571428571428,82.71428571428571,0,0,1,7.0,0.2686542
CUST-11563,Enterprise,APAC,Manufacturing,4075.4,24,16.875,1.9166666666666667,47.04166666666666,0,0,1,1.1,0.2960118
CUST-11564,Starter,APAC,E-commerce,49.37,3,28.666666666666668,0.6666666666666666,75.66666666666667,1,0,0,60.3,0.011103084
CUST-11565,Enterprise,North America,FinTech,9874.03,15,37.46666666666667,0.7333333333333333,84.86666666666666,0,1,2,2.4,0.84070534
CUST-11566,Growth,North America,SaaS/Tech,494.33,16,17.5,1.25,50.0,0,0,1,9.3,0.1884712
CUST-11567,Growth,North America,E-commerce,630.94,17,21.0,1.1764705882352942,55.52941176470589,1,0,1,4.4,0.21570851
CUST-11568,Growth,APAC,E-commerce,576.73,20,11.85,1.55,41.8,0,0,1,1.9,0.23249692
CUST-11569,Growth,North America,Education,376.91,4,42.0,0.75,88.75,0,0,1,16.3,0.031731173
CUST-11570,Starter,North America,E-commerce,185.74,1,4.0,4.0,19.0,1,0,0,99.5,0.0009775868
CUST-11571,Starter,Europe,Education,58.18,5,7.6,1.0,42.4,1,0,0,78.8,0.006240865
CUST-11572,Starter,North America,E-commerce,119.54,2,30.0,0.0,74.0,1,0,0,91.0,0.005028887
CUST-11573,Starter,APAC,Education,142.2,17,19.11764705882353,0.2941176470588235,54.41176470588236,0,0,1,6.7,0.09033666
CUST-11574,Enterprise,North America,Healthcare,9329.79,5,22.4,2.2,50.6,1,1,1,10.2,0.41860166
CUST-11575,Enterprise,North America,SaaS/Tech,4636.1,1,10.0,1.0,40.0,1,0,0,98.8,0.0015060087
CUST-11576,Starter,Europe,SaaS/Tech,74.87,2,27.0,2.0,67.5,1,0,0,76.8,0.0045697037
CUST-11577,Starter,APAC,Healthcare,144.13,3,25.0,0.3333333333333333,72.0,1,0,0,72.3,0.00978041
CUST-11578,Starter,North America,E-commerce,176.69,3,30.0,0.3333333333333333,77.33333333333333,0,0,1,11.3,0.03320196
CUST-11579,Growth,North America,E-commerce,491.27,2,8.0,3.0,54.5,0,0,0,67.9,0.0047790883
CUST-11580,Growth,North America,E-commerce,216.15,8,32.5,1.5,60.125,0,0,1,22.6,0.16173047
CUST-11581,Starter,LATAM,Education,285.36,10,40.3,0.9,83.5,0,1,2,3.0,0.83403933
